Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Male,Loyal Customer,49,Business travel,Eco,432,5,4,4,4,5,5,5,5,4,1,1,3,4,5,0,0.0,satisfied
Male,disloyal Customer,47,Business travel,Eco,436,3,3,3,3,4,3,4,4,3,4,3,1,4,4,16,22.0,neutral or dissatisfied
Female,Loyal Customer,27,Personal Travel,Eco,912,2,3,2,4,1,2,1,1,1,4,4,3,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,40,Personal Travel,Eco,967,2,5,2,1,5,2,3,5,3,4,4,4,4,5,92,108.0,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Business,1517,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
Male,Loyal Customer,18,Personal Travel,Eco,280,2,4,2,2,5,2,5,5,3,2,4,3,5,5,15,20.0,neutral or dissatisfied
Male,disloyal Customer,52,Business travel,Eco,546,3,2,3,2,5,3,5,5,4,4,3,4,3,5,3,13.0,neutral or dissatisfied
Female,Loyal Customer,58,Business travel,Business,2053,5,5,5,5,2,5,5,5,5,5,5,4,5,3,10,8.0,satisfied
Male,disloyal Customer,24,Business travel,Eco,228,2,2,2,3,2,2,2,2,3,4,3,4,2,2,116,118.0,neutral or dissatisfied
Female,Loyal Customer,54,Personal Travel,Eco,2105,3,5,3,3,4,5,5,3,3,3,3,5,3,4,4,16.0,neutral or dissatisfied
Female,disloyal Customer,20,Business travel,Eco,347,3,4,3,3,2,3,2,2,4,3,3,2,1,2,0,0.0,neutral or dissatisfied
Male,disloyal Customer,28,Business travel,Business,813,3,3,3,3,2,3,3,2,3,5,4,4,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,28,Personal Travel,Eco,358,1,5,1,5,2,1,2,2,3,3,4,3,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,58,Personal Travel,Eco,852,1,5,1,3,2,1,4,2,4,2,5,3,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Eco,507,2,5,5,5,2,4,4,3,3,2,3,4,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,46,Personal Travel,Eco Plus,954,2,5,2,3,2,5,4,4,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
Male,disloyal Customer,26,Business travel,Eco,533,2,3,2,4,2,2,2,2,4,1,2,3,1,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,24,Business travel,Eco,794,3,3,3,4,5,3,5,5,1,5,4,1,3,5,24,15.0,neutral or dissatisfied
Female,Loyal Customer,23,Business travel,Business,3152,2,2,2,2,2,1,2,2,2,4,2,4,3,2,29,42.0,neutral or dissatisfied
Female,Loyal Customer,58,Business travel,Business,2804,2,3,2,2,5,5,5,5,5,4,5,4,5,5,5,0.0,satisfied
Male,Loyal Customer,55,Business travel,Business,3068,5,5,5,5,4,4,5,5,5,5,5,4,5,5,1,0.0,satisfied
Male,disloyal Customer,42,Business travel,Eco,376,3,0,3,5,5,3,5,5,4,4,4,3,2,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,58,Business travel,Business,109,2,1,1,1,3,3,3,1,1,1,2,1,1,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,57,Business travel,Business,2688,2,2,2,2,4,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
Male,Loyal Customer,32,Personal Travel,Eco,448,1,1,1,3,4,1,4,4,3,3,2,2,3,4,0,0.0,neutral or dissatisfied
Male,disloyal Customer,27,Business travel,Eco,859,3,3,3,3,5,3,5,5,4,5,2,4,3,5,79,76.0,neutral or dissatisfied
Female,Loyal Customer,12,Personal Travel,Eco,374,2,4,2,4,1,2,1,1,4,3,5,4,4,1,48,43.0,neutral or dissatisfied
Female,disloyal Customer,55,Business travel,Eco,1056,4,4,4,3,4,3,3,1,1,4,4,3,2,3,1,14.0,neutral or dissatisfied
Female,Loyal Customer,49,Personal Travel,Eco,1547,2,5,2,5,4,3,4,5,5,2,5,3,5,4,0,23.0,neutral or dissatisfied
Male,Loyal Customer,45,Business travel,Eco,1814,3,1,1,1,3,3,3,3,1,4,2,1,4,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,21,Business travel,Eco,240,4,2,2,2,3,2,4,3,2,3,3,4,1,4,537,524.0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,3454,3,3,3,3,2,4,4,4,4,4,4,3,4,3,20,0.0,satisfied
Male,Loyal Customer,56,Business travel,Business,605,1,1,1,1,2,2,1,1,1,1,1,4,1,2,0,0.0,neutral or dissatisfied
Male,disloyal Customer,23,Business travel,Eco,255,2,0,2,2,1,2,1,1,3,2,4,4,5,1,12,7.0,neutral or dissatisfied
Female,Loyal Customer,16,Personal Travel,Business,224,4,3,4,4,3,4,3,3,1,1,4,3,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,54,Business travel,Eco Plus,946,5,3,3,3,2,4,4,5,5,5,5,1,5,3,2,0.0,satisfied
Male,disloyal Customer,20,Business travel,Eco,1739,4,4,4,5,2,4,2,2,5,5,4,5,5,2,0,32.0,satisfied
Female,Loyal Customer,51,Business travel,Business,162,1,1,1,1,2,2,1,2,2,1,1,1,2,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,21,Personal Travel,Business,335,3,5,2,3,3,2,3,3,5,2,5,3,5,3,0,7.0,neutral or dissatisfied
Female,Loyal Customer,57,Business travel,Business,2585,2,2,2,2,4,4,4,4,3,5,4,4,3,4,0,0.0,satisfied
Male,Loyal Customer,52,Business travel,Eco,277,4,5,5,5,4,4,4,4,4,4,4,3,4,4,68,42.0,neutral or dissatisfied
Female,Loyal Customer,45,Personal Travel,Eco,237,2,1,2,2,1,2,2,2,2,2,2,4,2,3,24,24.0,neutral or dissatisfied
Female,Loyal Customer,32,Personal Travel,Eco Plus,980,1,2,1,2,1,1,1,1,3,5,2,2,2,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,39,Business travel,Business,3131,4,4,4,4,2,2,3,4,4,4,4,1,4,1,0,13.0,satisfied
Female,Loyal Customer,48,Business travel,Business,1184,3,3,3,3,1,4,3,3,3,3,3,1,3,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,38,Business travel,Business,368,2,5,5,5,2,2,2,4,5,3,3,2,3,2,147,135.0,neutral or dissatisfied
Female,Loyal Customer,59,Business travel,Business,1538,1,1,1,1,3,5,5,4,4,4,5,4,4,3,0,0.0,satisfied
Female,Loyal Customer,33,Personal Travel,Eco,901,2,3,2,2,4,2,4,4,2,2,3,3,3,4,0,21.0,neutral or dissatisfied
Female,Loyal Customer,24,Personal Travel,Eco,2519,1,4,1,2,3,1,3,3,5,3,5,3,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,47,Personal Travel,Business,438,1,4,5,4,3,3,4,1,1,5,4,1,1,3,70,66.0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,3105,2,2,2,2,5,5,5,3,3,4,3,4,3,5,0,0.0,satisfied
Male,disloyal Customer,49,Business travel,Eco,1047,3,3,3,1,3,2,2,4,2,3,5,2,3,2,229,240.0,satisfied
Female,Loyal Customer,24,Business travel,Business,331,4,4,2,4,3,4,3,3,1,3,3,5,3,3,2,0.0,satisfied
Female,disloyal Customer,24,Business travel,Business,192,4,0,4,4,5,4,5,5,3,3,5,3,5,5,0,0.0,satisfied
Male,Loyal Customer,16,Personal Travel,Eco,967,1,2,1,4,1,1,1,1,2,2,4,3,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,69,Personal Travel,Eco,1090,3,2,3,4,4,3,2,4,1,1,4,3,4,4,13,0.0,neutral or dissatisfied
Male,Loyal Customer,33,Business travel,Business,366,4,4,2,4,5,5,5,5,4,3,4,3,4,5,0,0.0,satisfied
Male,Loyal Customer,69,Personal Travel,Eco,874,2,4,2,3,4,2,4,4,3,5,4,1,3,4,6,9.0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,429,3,3,3,3,5,3,1,4,4,4,4,5,4,3,0,0.0,satisfied
Female,Loyal Customer,54,Personal Travel,Eco,425,2,2,2,3,5,1,3,1,1,2,1,1,1,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,64,Personal Travel,Eco,666,5,4,5,3,2,5,2,2,1,2,4,1,3,2,0,0.0,satisfied
Female,Loyal Customer,39,Business travel,Eco,201,5,5,5,5,5,5,5,5,2,1,2,4,1,5,0,0.0,satisfied
Female,Loyal Customer,10,Personal Travel,Eco Plus,1900,1,5,1,1,5,1,2,5,3,4,4,3,4,5,0,11.0,neutral or dissatisfied
Female,Loyal Customer,57,Business travel,Eco,192,2,3,3,3,2,1,1,2,2,2,2,4,2,3,8,4.0,satisfied
Male,Loyal Customer,52,Business travel,Business,3279,1,5,5,5,5,4,4,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied
Male,disloyal Customer,79,Business travel,Eco,462,3,4,3,3,4,3,4,4,2,1,2,4,3,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,56,Personal Travel,Eco,397,3,4,5,1,4,5,5,1,1,5,1,3,1,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,13,Personal Travel,Eco,569,2,3,2,4,4,2,1,4,1,5,1,5,3,4,0,1.0,neutral or dissatisfied
Male,Loyal Customer,54,Business travel,Business,3648,3,3,3,3,5,4,5,4,4,4,5,5,4,3,0,0.0,satisfied
Male,Loyal Customer,49,Personal Travel,Eco,353,3,1,3,3,4,3,4,4,4,5,4,2,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,33,Business travel,Business,1069,4,4,4,4,5,5,5,5,3,2,4,3,5,5,3,0.0,satisfied
Male,Loyal Customer,69,Personal Travel,Eco,596,3,2,3,4,5,3,5,5,1,5,2,2,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,21,Personal Travel,Eco,775,4,5,4,5,1,4,1,1,4,4,4,5,4,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Business,1464,3,1,3,3,3,4,5,4,4,4,4,4,4,4,4,0.0,satisfied
Male,Loyal Customer,24,Personal Travel,Eco,1892,4,5,3,2,2,3,1,2,5,1,2,4,1,2,0,0.0,neutral or dissatisfied
Male,disloyal Customer,27,Business travel,Eco,579,4,4,4,1,3,4,3,3,3,3,2,3,5,3,0,3.0,satisfied
Male,Loyal Customer,55,Business travel,Business,2342,2,4,3,4,2,3,4,2,2,2,2,3,2,1,36,19.0,neutral or dissatisfied
Female,Loyal Customer,46,Business travel,Business,1775,3,2,2,2,5,4,4,3,3,3,3,2,3,1,0,5.0,neutral or dissatisfied
Male,disloyal Customer,36,Business travel,Eco,101,3,0,3,4,2,3,2,2,2,3,1,5,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,45,Business travel,Eco,337,2,5,4,5,2,4,3,2,2,2,2,4,2,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,31,Personal Travel,Eco,590,1,5,1,2,2,1,2,2,2,1,3,2,1,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,49,Business travel,Business,928,1,1,1,1,4,5,4,4,4,3,4,4,4,3,0,8.0,satisfied
Female,disloyal Customer,25,Business travel,Eco Plus,531,2,0,2,4,2,2,2,2,5,3,5,2,4,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,38,Business travel,Eco,809,1,1,1,4,4,1,4,4,1,3,4,1,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,12,Personal Travel,Eco,1674,2,1,2,1,2,2,2,2,3,2,2,4,1,2,6,21.0,neutral or dissatisfied
Male,Loyal Customer,37,Personal Travel,Eco,481,1,2,1,3,3,1,3,3,3,5,4,3,4,3,110,112.0,neutral or dissatisfied
Female,Loyal Customer,64,Personal Travel,Eco,405,3,4,3,4,5,5,5,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,14,Personal Travel,Eco,1587,3,4,3,5,5,3,1,5,5,4,5,3,5,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,47,Business travel,Business,507,2,2,2,2,5,4,5,4,4,4,4,4,4,3,0,1.0,satisfied
Female,Loyal Customer,62,Personal Travel,Eco,170,2,4,2,2,3,5,5,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,15,Personal Travel,Eco,1167,3,4,2,4,2,2,2,2,5,2,3,4,4,2,24,22.0,neutral or dissatisfied
Female,Loyal Customer,53,Business travel,Business,1505,2,3,3,3,3,2,3,3,3,3,2,1,3,4,0,0.0,neutral or dissatisfied
Male,disloyal Customer,11,Business travel,Eco,602,2,0,2,3,3,2,3,3,3,5,4,4,3,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,47,Business travel,Business,3666,5,3,5,5,5,4,4,5,5,4,5,3,5,5,8,4.0,satisfied
Female,Loyal Customer,51,Business travel,Eco Plus,1136,3,5,5,5,3,3,4,3,3,3,3,3,3,4,0,12.0,neutral or dissatisfied
Male,Loyal Customer,38,Business travel,Eco,190,4,5,4,5,4,4,4,4,1,5,4,4,1,4,5,5.0,satisfied
Female,Loyal Customer,53,Business travel,Business,1986,4,5,5,5,1,3,3,4,4,4,4,3,4,3,16,0.0,neutral or dissatisfied
Male,Loyal Customer,42,Business travel,Eco,408,3,1,1,1,3,3,3,3,1,1,4,3,3,3,0,4.0,neutral or dissatisfied
Male,Loyal Customer,36,Business travel,Eco Plus,557,4,4,4,4,4,4,4,4,3,5,3,4,4,4,59,70.0,neutral or dissatisfied
Male,Loyal Customer,35,Business travel,Business,2396,5,5,3,5,4,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
Male,Loyal Customer,52,Business travel,Business,2486,3,3,3,3,5,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
Female,Loyal Customer,53,Business travel,Business,3652,3,3,3,3,4,4,4,3,2,4,4,4,3,4,167,172.0,satisfied
Female,Loyal Customer,41,Business travel,Business,2077,2,2,2,2,5,3,5,5,5,5,5,3,5,3,0,0.0,satisfied
Male,disloyal Customer,26,Business travel,Business,354,3,1,3,3,3,3,3,3,2,5,3,3,3,3,0,7.0,neutral or dissatisfied
Male,Loyal Customer,12,Personal Travel,Eco,692,1,4,1,4,5,1,5,5,2,5,4,4,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,32,Personal Travel,Eco Plus,1069,4,3,3,5,2,3,2,2,4,5,4,1,4,2,101,81.0,neutral or dissatisfied
Female,Loyal Customer,48,Business travel,Business,2532,5,5,3,5,5,5,5,4,4,4,4,4,4,4,0,0.0,satisfied
Male,Loyal Customer,38,Personal Travel,Business,1121,1,5,1,2,5,5,4,2,2,1,2,3,2,4,0,0.0,neutral or dissatisfied
Female,disloyal Customer,37,Business travel,Eco,201,2,0,2,3,4,2,4,4,4,1,3,3,2,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,53,Business travel,Business,1565,1,1,1,1,2,4,5,4,4,4,4,3,4,5,15,19.0,satisfied
Male,Loyal Customer,69,Business travel,Business,2262,3,5,5,5,2,4,3,3,3,3,3,1,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,33,Business travel,Business,1237,2,2,4,2,4,4,4,4,5,2,4,2,3,4,1,0.0,satisfied
Male,disloyal Customer,25,Business travel,Business,1299,4,4,4,2,3,4,3,3,5,4,5,4,4,3,12,0.0,satisfied
Female,Loyal Customer,19,Personal Travel,Eco,2399,3,1,3,1,3,2,3,3,5,1,2,3,2,3,204,177.0,neutral or dissatisfied
Female,Loyal Customer,39,Personal Travel,Eco,633,1,4,1,3,1,1,1,1,4,4,4,5,5,1,7,0.0,neutral or dissatisfied
Female,Loyal Customer,69,Personal Travel,Eco,236,3,4,3,2,4,4,4,2,2,3,5,5,2,4,3,0.0,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,926,3,5,5,5,3,3,3,1,3,4,3,3,4,3,131,115.0,neutral or dissatisfied
Female,Loyal Customer,27,Business travel,Business,1878,1,5,5,5,1,1,1,1,2,2,4,4,4,1,0,8.0,neutral or dissatisfied
Male,Loyal Customer,45,Business travel,Business,2433,5,5,5,5,5,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
Male,Loyal Customer,37,Business travel,Eco Plus,296,4,4,3,4,4,4,4,4,3,3,3,4,2,4,0,0.0,satisfied
Male,Loyal Customer,70,Personal Travel,Business,1576,3,2,3,3,2,4,3,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,48,Business travel,Eco Plus,692,2,4,4,4,4,1,3,2,2,2,2,2,2,4,60,55.0,satisfied
Female,Loyal Customer,28,Business travel,Eco Plus,500,0,0,0,4,0,1,3,5,2,5,4,3,4,3,133,122.0,satisfied
Female,Loyal Customer,40,Business travel,Business,1723,5,5,5,5,5,4,5,2,2,2,2,3,2,4,18,0.0,satisfied
Male,Loyal Customer,47,Business travel,Business,1513,2,2,2,2,4,5,5,4,4,4,4,4,4,3,12,0.0,satisfied
Male,Loyal Customer,16,Business travel,Business,2475,1,3,3,3,1,1,1,1,1,5,3,4,3,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,28,Business travel,Business,954,1,3,3,3,1,1,1,1,2,2,3,2,3,1,52,56.0,neutral or dissatisfied
Female,Loyal Customer,43,Business travel,Business,421,4,2,3,2,5,4,3,4,4,4,4,1,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,29,Business travel,Business,3065,1,1,1,1,5,5,5,5,4,3,2,4,1,5,0,7.0,satisfied
Male,Loyal Customer,22,Personal Travel,Eco,342,2,5,2,4,4,2,1,4,3,3,4,3,4,4,0,2.0,neutral or dissatisfied
Female,Loyal Customer,52,Business travel,Business,1747,3,3,3,3,5,3,2,5,5,5,5,3,5,1,0,7.0,satisfied
Female,Loyal Customer,49,Business travel,Business,1791,3,3,3,3,5,4,5,5,5,5,5,5,5,4,1,0.0,satisfied
Female,disloyal Customer,34,Business travel,Eco,679,1,1,1,2,4,1,4,4,5,5,2,4,5,4,6,0.0,neutral or dissatisfied
Male,Loyal Customer,57,Business travel,Business,1677,3,3,3,3,3,4,4,5,5,5,5,5,5,4,0,5.0,satisfied
Male,Loyal Customer,46,Personal Travel,Eco,789,3,5,3,3,1,3,1,1,5,5,4,4,4,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,52,Business travel,Business,2176,4,4,4,4,4,3,4,4,4,4,4,4,4,5,0,0.0,satisfied
Female,Loyal Customer,41,Business travel,Business,1203,5,5,5,5,5,4,3,5,5,5,5,3,5,4,0,0.0,satisfied
Male,Loyal Customer,55,Business travel,Business,247,3,2,2,2,5,3,3,3,3,3,3,3,3,1,0,9.0,neutral or dissatisfied
Male,Loyal Customer,47,Business travel,Business,3785,2,2,4,2,2,5,5,4,4,4,4,3,4,3,6,3.0,satisfied
Male,Loyal Customer,60,Personal Travel,Eco Plus,666,2,5,2,3,2,2,2,2,4,2,2,4,2,2,11,0.0,neutral or dissatisfied
Female,Loyal Customer,59,Business travel,Business,2463,1,1,4,1,2,5,4,5,5,5,5,3,5,4,59,46.0,satisfied
Male,Loyal Customer,28,Business travel,Business,957,3,3,3,3,5,5,5,5,5,2,4,3,5,5,0,1.0,satisfied
Female,Loyal Customer,8,Personal Travel,Eco,236,1,4,1,4,5,1,5,5,3,4,1,4,3,5,6,1.0,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Business,2100,4,4,4,4,5,3,2,2,2,2,2,5,2,2,0,3.0,satisfied
Male,Loyal Customer,51,Business travel,Business,143,1,1,1,1,4,3,5,5,5,5,4,3,5,5,16,16.0,satisfied
Female,Loyal Customer,33,Personal Travel,Business,978,1,5,1,3,3,5,5,1,1,1,1,3,1,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Eco,586,2,4,4,4,1,4,4,2,2,2,2,2,2,2,7,43.0,neutral or dissatisfied
Male,Loyal Customer,60,Business travel,Business,3758,1,4,4,4,2,2,2,1,1,1,1,3,1,3,69,57.0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Eco,163,4,4,4,4,4,4,4,4,2,2,5,4,1,4,0,6.0,satisfied
Female,disloyal Customer,17,Business travel,Business,1009,5,0,5,1,1,5,1,1,5,2,4,4,5,1,0,0.0,satisfied
Female,disloyal Customer,55,Business travel,Eco,109,1,0,1,2,5,1,5,5,3,3,1,2,1,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,57,Personal Travel,Eco,272,4,0,4,1,3,4,5,3,3,4,3,4,3,3,0,0.0,satisfied
Female,Loyal Customer,44,Business travel,Business,2284,4,4,4,4,4,5,5,5,5,5,5,5,5,3,31,31.0,satisfied
Female,Loyal Customer,31,Business travel,Business,937,2,2,2,2,5,5,5,5,1,2,3,4,5,5,0,0.0,satisfied
Male,Loyal Customer,37,Personal Travel,Eco,1565,3,4,4,4,4,4,4,4,4,4,5,3,4,4,2,0.0,neutral or dissatisfied
Male,Loyal Customer,18,Business travel,Business,325,1,1,1,1,5,5,5,5,3,1,4,5,5,5,0,1.0,satisfied
Male,Loyal Customer,19,Personal Travel,Eco,337,1,5,1,1,1,1,1,1,2,3,1,4,2,1,0,0.0,neutral or dissatisfied
Male,disloyal Customer,25,Business travel,Business,678,1,4,1,2,2,1,2,2,4,2,4,5,4,2,5,1.0,neutral or dissatisfied
Female,Loyal Customer,58,Business travel,Eco Plus,229,4,5,5,5,4,4,1,4,4,4,4,1,4,4,63,75.0,satisfied
Male,Loyal Customer,59,Business travel,Business,1154,5,5,5,5,4,4,5,5,5,5,5,5,5,3,19,28.0,satisfied
Male,disloyal Customer,38,Business travel,Eco,615,1,4,1,1,1,4,4,3,1,5,2,4,3,4,139,109.0,neutral or dissatisfied
Male,disloyal Customer,27,Business travel,Business,1106,5,5,5,1,5,2,2,3,5,4,5,2,5,2,272,262.0,satisfied
Female,Loyal Customer,57,Business travel,Eco,312,5,4,1,4,5,2,5,5,5,5,5,1,5,5,0,0.0,satisfied
Female,Loyal Customer,68,Personal Travel,Eco,533,1,5,1,3,2,4,5,2,2,1,2,3,2,3,13,10.0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Eco,1956,5,2,4,2,5,5,5,5,3,2,4,5,3,5,0,0.0,satisfied
Female,Loyal Customer,23,Business travel,Eco,1671,1,5,5,5,1,1,1,1,2,1,1,3,1,1,1,24.0,neutral or dissatisfied
Male,Loyal Customer,61,Personal Travel,Eco,488,3,0,3,2,5,3,3,5,5,4,4,5,5,5,52,98.0,neutral or dissatisfied
Female,Loyal Customer,62,Personal Travel,Eco,391,3,5,3,1,3,4,4,4,4,5,5,4,4,4,147,137.0,neutral or dissatisfied
Male,Loyal Customer,36,Business travel,Business,723,2,3,3,3,4,3,3,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,41,Business travel,Business,3210,3,2,4,2,1,4,3,3,3,3,3,1,3,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,3361,3,3,3,3,4,4,4,5,2,5,5,4,3,4,344,331.0,satisfied
Male,disloyal Customer,21,Business travel,Business,689,4,3,4,2,4,4,4,4,5,3,4,3,4,4,0,0.0,satisfied
Female,disloyal Customer,20,Business travel,Eco,829,3,3,3,1,2,3,2,2,5,5,5,5,4,2,10,10.0,neutral or dissatisfied
Male,Loyal Customer,11,Personal Travel,Eco Plus,1010,3,2,3,3,4,3,4,4,1,4,2,2,3,4,45,43.0,neutral or dissatisfied
Male,Loyal Customer,12,Personal Travel,Eco,363,1,5,1,4,4,1,4,4,3,4,4,4,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,12,Personal Travel,Eco,925,3,1,3,4,4,3,4,4,4,2,3,1,3,4,0,19.0,neutral or dissatisfied
Female,Loyal Customer,47,Personal Travel,Eco,331,4,5,4,4,5,4,5,5,5,4,5,4,5,3,6,0.0,neutral or dissatisfied
Male,Loyal Customer,66,Personal Travel,Eco,294,2,5,2,1,5,2,5,5,3,5,4,4,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,27,Personal Travel,Eco,130,1,5,0,3,4,0,4,4,4,5,5,3,4,4,0,1.0,neutral or dissatisfied
Male,Loyal Customer,13,Personal Travel,Eco,364,3,4,3,2,5,3,5,5,3,4,4,4,4,5,0,15.0,neutral or dissatisfied
Female,Loyal Customer,12,Business travel,Business,678,1,2,2,2,1,1,1,1,1,3,3,3,4,1,0,10.0,neutral or dissatisfied
Male,Loyal Customer,65,Personal Travel,Eco,957,2,3,2,3,5,2,5,5,2,3,4,2,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,51,Business travel,Eco,376,5,4,4,4,5,5,5,5,4,1,1,3,5,5,16,0.0,satisfied
Male,disloyal Customer,22,Business travel,Business,1047,0,0,0,3,2,0,2,2,4,2,4,5,4,2,0,0.0,satisfied
Male,Loyal Customer,58,Business travel,Business,2314,0,1,1,2,2,5,4,1,1,1,1,3,1,5,0,0.0,satisfied
Female,Loyal Customer,42,Business travel,Business,2256,1,1,1,1,3,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
Female,Loyal Customer,19,Personal Travel,Eco,228,2,1,2,4,2,2,2,2,4,3,3,4,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,46,Business travel,Eco,406,4,5,3,5,4,3,3,4,4,4,4,2,4,3,0,3.0,neutral or dissatisfied
Male,Loyal Customer,54,Business travel,Business,2375,5,5,4,5,5,5,5,5,5,5,5,5,5,4,0,0.0,satisfied
Female,Loyal Customer,40,Personal Travel,Eco,190,1,5,1,2,2,1,2,2,5,2,4,3,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Business,3655,3,3,3,3,2,4,4,2,2,2,2,4,2,5,0,0.0,satisfied
Male,disloyal Customer,32,Business travel,Eco,480,3,4,3,3,3,3,3,3,2,3,4,4,3,3,0,0.0,neutral or dissatisfied
Male,disloyal Customer,49,Business travel,Business,2402,1,1,1,1,1,5,5,4,5,4,4,5,3,5,294,284.0,neutral or dissatisfied
Female,disloyal Customer,25,Business travel,Eco,2586,3,3,3,2,3,1,4,4,3,1,3,4,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,55,Personal Travel,Eco,561,1,4,1,2,3,1,3,3,4,5,5,3,5,3,0,12.0,neutral or dissatisfied
Male,disloyal Customer,26,Business travel,Eco,1499,2,2,2,4,5,2,5,5,2,2,3,2,4,5,37,0.0,neutral or dissatisfied
Female,disloyal Customer,45,Business travel,Business,1089,3,3,3,5,4,3,4,4,5,4,5,3,5,4,117,111.0,neutral or dissatisfied
Male,Loyal Customer,9,Business travel,Business,2845,1,4,4,4,2,1,1,3,3,2,4,1,2,1,11,23.0,neutral or dissatisfied
Female,disloyal Customer,29,Business travel,Business,600,2,1,1,1,4,1,4,4,4,3,4,3,5,4,3,0.0,neutral or dissatisfied
Male,disloyal Customer,28,Business travel,Eco,370,3,3,3,4,5,3,5,5,4,1,3,1,4,5,17,46.0,neutral or dissatisfied
Female,Loyal Customer,46,Personal Travel,Eco Plus,2556,4,1,4,1,4,2,2,2,2,4,5,1,2,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,35,Business travel,Business,2539,2,3,3,3,1,2,2,2,2,2,2,1,2,2,29,32.0,neutral or dissatisfied
Female,disloyal Customer,29,Business travel,Eco,1045,3,4,4,3,2,4,2,2,1,1,4,2,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,11,Personal Travel,Eco,369,1,2,1,4,5,1,5,5,1,5,3,1,3,5,0,0.0,neutral or dissatisfied
